NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR		124	0.22423969	0.9964106	0.47524753	0.6189215	1.0	2078	tags=27%, list=22%, signal=34%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING		21	0.2946966	0.97917664	0.50736845	0.6380567	1.0	994	tags=19%, list=11%, signal=21%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME		73	0.2502985	0.92840195	0.5884692	0.73686945	1.0	2136	tags=30%, list=23%, signal=39%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING		43	0.23718522	0.90732974	0.55789477	0.7595638	1.0	2922	tags=47%, list=31%, signal=67%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2		48	0.22691366	0.85600317	0.7001934	0.8449633	1.0	2169	tags=35%, list=23%, signal=46%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION		62	0.21230799	0.8193722	0.81578946	0.8776141	1.0	635	tags=13%, list=7%, signal=14%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE		73	0.21100247	0.81048685	0.8279352	0.8561985	1.0	2497	tags=34%, list=26%, signal=46%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS		100	0.18982914	0.7952437	0.7043651	0.8456785	1.0	1035	tags=14%, list=11%, signal=16%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		19	0.2632348	0.76189274	0.92050207	0.8684157	1.0	1750	tags=26%, list=19%, signal=32%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION		176	0.18060379	0.6548476	0.925	0.9627221	1.0	2123	tags=23%, list=22%, signal=29%	
