NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		46	0.22921464	0.89402866	0.6806883	1.0	1.0	2086	tags=28%, list=22%, signal=36%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS		83	0.20101006	0.8510186	0.8038462	1.0	1.0	1345	tags=17%, list=14%, signal=20%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN		52	0.27343896	0.8364052	0.70696723	1.0	1.0	880	tags=15%, list=9%, signal=17%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB		125	0.21138416	0.8339943	0.6184739	1.0	1.0	2864	tags=38%, list=31%, signal=53%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN		97	0.21394466	0.8308339	0.7403651	1.0	1.0	2737	tags=36%, list=29%, signal=50%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING		104	0.210083	0.81938446	0.729207	0.9947032	1.0	2656	tags=35%, list=28%, signal=48%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE		163	0.1997011	0.7932552	0.828866	1.0	1.0	1736	tags=20%, list=19%, signal=24%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING		21	0.25418872	0.77784914	0.70841485	1.0	1.0	1072	tags=19%, list=11%, signal=21%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		80	0.19450133	0.7553023	0.85880077	1.0	1.0	1908	tags=24%, list=20%, signal=30%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		93	0.16921599	0.73883754	0.9117647	1.0	1.0	2537	tags=29%, list=27%, signal=39%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		137	0.16777045	0.72413594	0.9541833	1.0	1.0	2189	tags=25%, list=23%, signal=32%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM		48	0.17174926	0.6739206	0.9698189	1.0	1.0	1522	tags=21%, list=16%, signal=25%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS		138	0.15935452	0.5817393	0.9696356	1.0	1.0	2065	tags=22%, list=22%, signal=27%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION		176	0.17880386	0.55010873	0.9696356	0.99351615	1.0	1728	tags=20%, list=18%, signal=25%	
