NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	48	0.27491105	1.04846	0.32239383	0.6100736	0.986	1688	tags=23%, list=18%, signal=28%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	104	0.23748112	1.0438048	0.31730768	0.59073806	0.986	2616	tags=36%, list=28%, signal=49%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	137	0.23771901	1.0368394	0.38735178	0.57310766	1.0	1750	tags=25%, list=19%, signal=30%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	80	0.23379493	1.00323	0.46183953	0.6250167	1.0	1448	tags=21%, list=16%, signal=25%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION		176	0.19631463	0.969301	0.46058092	0.6901122	1.0	1418	tags=16%, list=15%, signal=19%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP		105	0.24714923	0.91116023	0.61067194	0.80542994	1.0	1772	tags=26%, list=19%, signal=31%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME		73	0.1991255	0.8703792	0.70576924	0.86468333	1.0	2509	tags=33%, list=27%, signal=45%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING		42	0.2183261	0.8512809	0.8050314	0.87613004	1.0	2572	tags=38%, list=28%, signal=52%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS		54	0.22134773	0.8170742	0.70941883	0.9160383	1.0	942	tags=19%, list=10%, signal=20%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION		59	0.20869689	0.8142007	0.746888	0.8883124	1.0	882	tags=14%, list=10%, signal=15%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE		70	0.21643025	0.791713	0.8577154	0.8950378	1.0	1461	tags=24%, list=16%, signal=29%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM		126	0.17850344	0.7701075	0.7991803	0.8841717	1.0	1961	tags=24%, list=21%, signal=30%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		17	0.23630783	0.60505456	0.937751	0.97916025	1.0	1550	tags=24%, list=17%, signal=28%	
