NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	75	-0.2344358	-1.0716519	0.31528047	0.67455083	0.971	2547	tags=33%, list=27%, signal=46%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	109	-0.26988995	-1.0445592	0.39413	0.7319201	0.981	2161	tags=29%, list=23%, signal=38%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	162	-0.26637042	-1.03662	0.37815127	0.70840925	0.981	1643	tags=28%, list=18%, signal=33%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	56	-0.46983925	-1.0321819	0.4808853	0.68239295	0.981	2407	tags=50%, list=26%, signal=67%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	61	-0.27607757	-0.9940713	0.50625	0.72857475	1.0	2028	tags=33%, list=22%, signal=42%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	103	-0.21633528	-0.98352534	0.57833654	0.7153355	1.0	2157	tags=31%, list=23%, signal=40%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA		126	-0.21544948	-0.97594273	0.5	0.6981518	1.0	2037	tags=33%, list=22%, signal=41%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM		48	-0.2120195	-0.9662451	0.5138889	0.68906796	1.0	711	tags=13%, list=8%, signal=13%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS		138	-0.23432402	-0.89808494	0.5555556	0.8006309	1.0	2743	tags=35%, list=30%, signal=49%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		78	-0.19413961	-0.897578	0.7102616	0.7706128	1.0	2007	tags=26%, list=22%, signal=32%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION		79	-0.1970084	-0.8714333	0.7232323	0.78757584	1.0	2178	tags=29%, list=23%, signal=38%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN		95	-0.22629786	-0.83845735	0.84705883	0.8209195	1.0	1282	tags=22%, list=14%, signal=25%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		46	-0.20245835	-0.81800973	0.777551	0.82938236	1.0	2988	tags=41%, list=32%, signal=61%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		93	-0.17799097	-0.6867975	0.8512397	0.97411126	1.0	2081	tags=26%, list=22%, signal=33%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		17	-0.218707	-0.63048744	0.9087221	0.98360664	1.0	2385	tags=29%, list=26%, signal=40%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION		176	-0.17305943	-0.59025794	0.9382716	0.96554047	1.0	2929	tags=38%, list=32%, signal=54%	
